timestamp,temperature,total_clouds,precipitation,snowDepth,humidity,windSpeed,pressure,pysolar_cs_ghi,IandP_cs_ghi,cs_ghi,cs_dni,cs_dhi,cn_ghi,cn_dni,cn_dhi
2021-12-25 00:00:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:01:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:02:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:03:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:04:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:05:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:06:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:07:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:08:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:09:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:10:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:11:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:12:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:13:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:14:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:15:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:16:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:17:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:18:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:19:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:20:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:21:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:22:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:23:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:24:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:25:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:26:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:27:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:28:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:29:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:30:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:31:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:32:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:33:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:34:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25 00:35:00+01:00,1.971002197265648,53.1982421875,0.000244140625,0.0,87.36146926879883,4.42510626428115,996.9304296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
