timestamp,temperature,total_clouds,precipitation,snowDepth,humidity,windSpeed,pressure,pysolar_cs_ghi,IandP_cs_ghi,cs_ghi,cs_dni,cs_dhi,cn_ghi,cn_dni,cn_dhi
2021-10-28 00:00:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:01:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:02:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:03:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:04:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:05:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:06:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:07:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:08:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:09:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:10:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:11:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:12:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:13:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:14:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:15:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:16:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:17:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:18:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:19:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:20:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:21:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:22:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:23:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-28 00:24:00+02:00,9.582391357421898,0.0,0.0,0.0,86.30834078788757,1.9889469065031853,1011.933671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
