timestamp,temperature,total_clouds,precipitation,snowDepth,humidity,windSpeed,pressure,pysolar_cs_ghi,IandP_cs_ghi,cs_ghi,cs_dni,cs_dhi,cn_ghi,cn_dni,cn_dhi
2022-11-04 00:00:00+01:00,9.444268798828148,0.018646240234375,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:01:00+01:00,9.444268798828148,0.02479949951171875,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:02:00+01:00,9.444268798828148,0.0309527587890625,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:03:00+01:00,9.444268798828148,0.037106018066406246,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:04:00+01:00,9.444268798828148,0.04325927734375,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:05:00+01:00,9.444268798828148,0.04941253662109375,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:06:00+01:00,9.444268798828148,0.0555657958984375,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:07:00+01:00,9.444268798828148,0.061719055175781246,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:08:00+01:00,9.444268798828148,0.067872314453125,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:09:00+01:00,9.444268798828148,0.07402557373046875,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04 00:10:00+01:00,9.444268798828148,0.0801788330078125,0.0,0.0,85.69903755187988,3.725648814374481,994.94171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
