timestamp,temperature,total_clouds,precipitation,snowDepth,humidity,windSpeed,pressure,pysolar_cs_ghi,IandP_cs_ghi,cs_ghi,cs_dni,cs_dhi,cn_ghi,cn_dni,cn_dhi
2021-11-06 00:00:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:01:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:02:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:03:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:04:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:05:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:06:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:07:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:08:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:09:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:10:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:11:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:12:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:13:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:14:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:15:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:16:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:17:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:18:00+01:00,5.261758422851585,10.675048828125,0.0,0.0,91.56689548492432,3.821367338618101,1019.0455859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
