timestamp,temp_air,wind_speed,total_clouds,low_clouds,mid_clouds,high_clouds,GFS_ghi,cs_ghi,cs_dni,cs_dhi,cn_ghi,cn_dni,cn_dhi
2021-11-06 00:00:00+01:00,5.791345214843773,7.228324916818271,11.899999618530273,5.099999904632568,0.699999988079071,4.099999904632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:01:00+01:00,5.79023403591583,7.234132246585997,12.289999612172444,5.09499990410275,0.7077777653932571,4.518888794051277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:02:00+01:00,5.789122856987888,7.239960816323793,12.679999605814617,5.08999990357293,0.7155555427074433,4.937777683469984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:03:00+01:00,5.788011678059945,7.245810574775016,13.069999599456787,5.084999903043111,0.7233333200216293,5.356666572888692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:04:00+01:00,5.786900499131946,7.251681470662375,13.459999593098958,5.0799999025132925,0.7311110973358155,5.7755554623074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:05:00+01:00,5.785789320204003,7.2575734526895195,13.849999586741129,5.074999901983473,0.7388888746500015,6.1944443517261085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:06:00+01:00,5.784678141276061,7.263486469542593,14.239999580383301,5.069999901453654,0.7466666519641876,6.613333241144816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:07:00+01:00,5.783566962348118,7.269420469891806,14.629999574025472,5.064999900923835,0.7544444292783737,7.0322221305635235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:08:00+01:00,5.7824557834201755,7.2753754023929735,15.019999567667643,5.059999900394016,0.7622222065925598,7.451111019982232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:09:00+01:00,5.781344604492233,7.281351215689055,15.409999561309814,5.054999899864197,0.769999983906746,7.86999990940094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:10:00+01:00,5.780233425564234,7.287347858411677,15.799999554951986,5.049999899334377,0.777777761220932,8.288888798819649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:11:00+01:00,5.779122246636291,7.293365279182654,16.18999954859416,5.044999898804559,0.7855555385351181,8.707777688238355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:12:00+01:00,5.7780110677083485,7.299403426615488,16.57999954223633,5.03999989827474,0.7933333158493042,9.126666577657064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:13:00+01:00,5.776899888780406,7.305462249316863,16.9699995358785,5.03499989774492,0.8011110931634903,9.545555467075772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:14:00+01:00,5.775788709852463,7.311541695888133,17.35999952952067,5.029999897215101,0.8088888704776764,9.964444356494479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:15:00+01:00,5.774677530924521,7.317641714926787,17.749999523162842,5.024999896685283,0.8166666477918625,10.383333245913187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:16:00+01:00,5.773566351996578,7.323762255027919,18.139999516805013,5.019999896155463,0.8244444251060485,10.802222135331895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:17:00+01:00,5.772455173068579,7.329903264785671,18.529999510447183,5.014999895625644,0.8322222024202347,11.221111024750604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:18:00+01:00,5.771343994140636,7.336064692794678,18.919999504089354,5.0099998950958256,0.8399999797344208,11.639999914169312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:19:00+01:00,5.770232815212694,7.342246487651496,19.30999949773153,5.004999894566006,0.8477777570486069,12.058888803588019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:20:00+01:00,5.769121636284751,7.348448597956024,19.6999994913737,4.999999894036187,0.855555534362793,12.477777693006727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:21:00+01:00,5.768010457356809,7.3546709723129,20.08999948501587,4.994999893506368,0.863333311676979,12.896666582425436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:22:00+01:00,5.766899278428866,7.360913559332913,20.47999947865804,4.989999892976549,0.8711110889911652,13.315555471844142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:23:00+01:00,5.765788099500867,7.367176307634381,20.86999947230021,4.98499989244673,0.8788888663053512,13.73444436126285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:24:00+01:00,5.764676920572924,7.373459165844521,21.259999465942386,4.97999989191691,0.8866666436195374,14.153333250681559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:25:00+01:00,5.763565741644982,7.379762082600823,21.649999459584556,4.974999891387092,0.8944444209337234,14.572222140100267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:26:00+01:00,5.762454562717039,7.386085006552397,22.039999453226727,4.969999890857273,0.9022221982479095,14.991111029518976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06 00:27:00+01:00,5.761343383789097,7.392427886361316,22.429999446868898,4.964999890327453,0.9099999755620957,15.409999918937682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
