timestamp,temp_air,wind_speed,total_clouds,low_clouds,mid_clouds,high_clouds,GFS_ghi,cs_ghi,cs_dni,cs_dhi,cn_ghi,cn_dni,cn_dhi
2021-12-27 00:00:00+01:00,3.2532287597656477,2.1085872003278223,96.0,67.9000015258789,32.0,68.69999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:01:00+01:00,3.25585751003689,2.1072203278082147,96.02222222222223,68.07833485073513,32.07666666242812,68.65499695671929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:02:00+01:00,3.2584862603081888,2.10585720377296,96.04444444444445,68.25666817559136,32.15333332485623,68.6099969651964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:03:00+01:00,3.261115010579431,2.1044978355059563,96.06666666666666,68.4350015004476,32.229999987284344,68.5649969736735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:04:00+01:00,3.26374376085073,2.1031422302898384,96.08888888888889,68.61333482530382,32.306666649712454,68.5199969821506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:05:00+01:00,3.266372511121972,2.1017903954058426,96.11111111111111,68.79166815016005,32.38333331214057,68.47499699062772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:06:00+01:00,3.269001261393271,2.1004423381336736,96.13333333333334,68.97000147501628,32.45999997456868,68.42999699910482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:07:00+01:00,3.271630011664513,2.099098065751368,96.15555555555555,69.1483347998725,32.5366666369968,68.38499700758192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:08:00+01:00,3.274258761935812,2.0977575855351565,96.17777777777778,69.32666812472873,32.613333299424916,68.33999701605903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:09:00+01:00,3.276887512207054,2.096420904759327,96.2,69.50500144958497,32.689999961853026,68.29499702453613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:10:00+01:00,3.279516262478296,2.09508803069609,96.22222222222223,69.68333477444119,32.76666662428114,68.24999703301324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:11:00+01:00,3.282145012749595,2.0937589706154327,96.24444444444444,69.86166809929742,32.84333328670925,68.20499704149034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:12:00+01:00,3.284773763020837,2.0924337317849875,96.26666666666667,70.04000142415364,32.91999994913737,68.15999704996744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:13:00+01:00,3.287402513292136,2.0911123214698852,96.28888888888889,70.21833474900987,32.99666661156549,68.11499705844456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:14:00+01:00,3.290031263563378,2.0897947469326192,96.31111111111112,70.3966680738661,33.0733332739936,68.06999706692166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:15:00+01:00,3.292660013834677,2.0884810154329014,96.33333333333333,70.57500139872234,33.149999936421715,68.02499707539876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:16:00+01:00,3.295288764105919,2.0871711342275194,96.35555555555555,70.75333472357856,33.226666598849825,67.97999708387587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:17:00+01:00,3.297917514377218,2.0858651105701944,96.37777777777778,70.93166804843479,33.30333326127794,67.93499709235297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:18:00+01:00,3.3005462646484602,2.0845629517114386,96.4,71.11000137329101,33.37999992370605,67.88999710083007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:19:00+01:00,3.3031750149197023,2.0832646648984077,96.42222222222222,71.28833469814724,33.45666658613417,67.84499710930719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:20:00+01:00,3.3058037651910013,2.081970257374758,96.44444444444444,71.46666802300348,33.533333248562286,67.79999711778429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:21:00+01:00,3.3084325154622434,2.0806797363805014,96.46666666666667,71.6450013478597,33.609999910990396,67.75499712626139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:22:00+01:00,3.3110612657335423,2.079393109151856,96.4888888888889,71.82333467271593,33.68666657341851,67.7099971347385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:23:00+01:00,3.3136900160047844,2.078110382921102,96.5111111111111,72.00166799757216,33.76333323584662,67.6649971432156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:24:00+01:00,3.3163187662760834,2.07683156491643,96.53333333333333,72.18000132242838,33.83999989827474,67.61999715169271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:25:00+01:00,3.3189475165473254,2.0755566623617963,96.55555555555556,72.35833464728461,33.91666656070285,67.57499716016981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:26:00+01:00,3.3215762668186244,2.0742856824767717,96.57777777777778,72.53666797214085,33.99333322313097,67.52999716864691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:27:00+01:00,3.3242050170898665,2.073018632476391,96.6,72.71500129699707,34.069999885559085,67.48499717712403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:28:00+01:00,3.3268337673611086,2.071755519571004,96.62222222222222,72.8933346218533,34.146666547987195,67.43999718560113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:29:00+01:00,3.3294625176324075,2.0704963509661227,96.64444444444445,73.07166794670952,34.22333321041531,67.39499719407823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:30:00+01:00,3.3320912679036496,2.0692411338622696,96.66666666666667,73.25000127156575,34.29999987284342,67.34999720255534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:31:00+01:00,3.3347200181749486,2.0679898754548267,96.68888888888888,73.42833459642199,34.37666653527154,67.30499721103244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27 00:32:00+01:00,3.3373487684461907,2.066742582933878,96.71111111111111,73.60666792127822,34.45333319769965,67.25999721950954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
